algorithm,d_bks,d_final,delta_K,family,feasible,gap_distance,gap_percent,hit,instance_id,k_bks,k_final,reached_K_BKS,status,time_sec
GAA_Algorithm_1,828.93664,1521.9787092030783,0,C1,False,693.0420692030783,83.6061570644384,False,C101,10,10,True,success,5.651904821395874
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C101,10,10,True,success,0.1962876319885254
GAA_Algorithm_3,828.93664,1835.9157898955027,5,C1,False,,,False,C101,10,15,False,success,0.5503554344177246
GAA_Algorithm_1,828.93664,1461.36903737568,0,C1,False,632.4323973756799,76.294419483699,False,C102,10,10,True,success,5.551754713058472
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C102,10,10,True,success,0.18427228927612305
GAA_Algorithm_3,828.93664,1868.2668662588653,4,C1,False,,,False,C102,10,14,False,success,0.6419098377227783
GAA_Algorithm_1,828.06464,1504.5004253520794,0,C1,False,676.4357853520794,81.68876590987864,False,C103,10,10,True,success,4.882692575454712
GAA_Algorithm_2,828.06464,1103.201642272962,0,C1,False,275.13700227296204,33.22651263951592,False,C103,10,10,True,success,0.18495583534240723
GAA_Algorithm_3,828.06464,1629.022996958937,1,C1,False,,,False,C103,10,11,False,success,0.7836244106292725
GAA_Algorithm_1,824.77646,1491.1846814345274,0,C1,False,666.4082214345274,80.79864711882385,False,C104,10,10,True,success,5.2592432498931885
GAA_Algorithm_2,824.77646,1103.201642272962,0,C1,False,278.42518227296205,33.7576538342234,False,C104,10,10,True,success,0.18480944633483887
GAA_Algorithm_3,824.77646,1451.4964259038152,2,C1,False,,,False,C104,10,12,False,success,0.7507600784301758
GAA_Algorithm_1,828.93664,1466.7375143913632,0,C1,False,637.8008743913632,76.94205366424184,False,C105,10,10,True,success,5.260331869125366
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C105,10,10,True,success,0.19034361839294434
GAA_Algorithm_3,828.93664,1813.3443697676894,4,C1,False,,,False,C105,10,14,False,success,0.5513210296630859
GAA_Algorithm_1,828.93664,1391.5077427239341,0,C1,False,562.5711027239341,67.86659867320307,False,C106,10,10,True,success,5.242545127868652
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C106,10,10,True,success,0.18597030639648438
GAA_Algorithm_3,828.93664,1772.8187537725396,4,C1,False,,,False,C106,10,14,False,success,0.55757737159729
GAA_Algorithm_1,828.93664,1494.3092728454424,0,C1,False,665.3726328454424,80.26821360501599,False,C107,10,10,True,success,5.2835493087768555
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C107,10,10,True,success,0.19783568382263184
GAA_Algorithm_3,828.93664,1825.734950165757,4,C1,False,,,False,C107,10,14,False,success,0.628699541091919
GAA_Algorithm_1,828.93664,1532.1318412774322,0,C1,False,703.1952012774321,84.83099519855126,False,C108,10,10,True,success,5.055140733718872
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C108,10,10,True,success,0.18568658828735352
GAA_Algorithm_3,828.93664,1601.3409906892434,2,C1,False,,,False,C108,10,12,False,success,0.6277391910552979
GAA_Algorithm_1,828.93664,1503.1208079563887,0,C1,False,674.1841679563887,81.33120620128321,False,C109,10,10,True,success,4.712422609329224
GAA_Algorithm_2,828.93664,1103.201642272962,0,C1,False,274.2650022729621,33.08636499322338,False,C109,10,10,True,success,0.18396544456481934
GAA_Algorithm_3,828.93664,1661.207164687704,2,C1,False,,,False,C109,10,12,False,success,0.662315845489502
GAA_Algorithm_1,591.55626,1822.6793187131548,7,C2,False,,,False,C201,3,10,False,success,5.122257947921753
GAA_Algorithm_2,591.55626,1148.7828528547925,7,C2,False,,,False,C201,3,10,False,success,0.1860649585723877
GAA_Algorithm_3,591.55626,1188.300881677972,7,C2,False,,,False,C201,3,10,False,success,0.8216574192047119
GAA_Algorithm_1,591.55626,1657.4139272659925,7,C2,False,,,False,C202,3,10,False,success,4.988703727722168
GAA_Algorithm_2,591.55626,1148.7828528547925,7,C2,False,,,False,C202,3,10,False,success,0.1814432144165039
GAA_Algorithm_3,591.55626,1214.2633153449974,6,C2,False,,,False,C202,3,9,False,success,0.8867709636688232
GAA_Algorithm_1,591.17315,1762.3672706013708,7,C2,False,,,False,C203,3,10,False,success,5.030351638793945
GAA_Algorithm_2,591.17315,1148.7828528547925,7,C2,False,,,False,C203,3,10,False,success,0.18480443954467773
GAA_Algorithm_3,591.17315,1204.8999444501014,7,C2,False,,,False,C203,3,10,False,success,0.8009536266326904
GAA_Algorithm_1,590.59845,1661.8032275499606,7,C2,False,,,False,C204,3,10,False,success,5.191949844360352
GAA_Algorithm_2,590.59845,1148.7828528547925,7,C2,False,,,False,C204,3,10,False,success,0.19110465049743652
GAA_Algorithm_3,590.59845,1237.6907295741676,7,C2,False,,,False,C204,3,10,False,success,0.8616068363189697
GAA_Algorithm_1,588.87566,1744.5818793197834,7,C2,False,,,False,C205,3,10,False,success,5.44971489906311
GAA_Algorithm_2,588.87566,1148.7828528547925,7,C2,False,,,False,C205,3,10,False,success,0.19139957427978516
GAA_Algorithm_3,588.87566,1168.983190391995,7,C2,False,,,False,C205,3,10,False,success,0.8232922554016113
GAA_Algorithm_1,588.49255,1734.2277807587734,7,C2,False,,,False,C206,3,10,False,success,5.173151254653931
GAA_Algorithm_2,588.49255,1148.7828528547925,7,C2,False,,,False,C206,3,10,False,success,0.19325637817382812
GAA_Algorithm_3,588.49255,1134.3482633081046,7,C2,False,,,False,C206,3,10,False,success,0.843867301940918
GAA_Algorithm_1,588.28602,1494.8241540044728,7,C2,False,,,False,C207,3,10,False,success,5.001631736755371
GAA_Algorithm_2,588.28602,1148.7828528547925,7,C2,False,,,False,C207,3,10,False,success,0.1802513599395752
GAA_Algorithm_3,588.28602,1211.3585658443226,7,C2,False,,,False,C207,3,10,False,success,0.7984223365783691
GAA_Algorithm_1,588.3235,1589.4520273305875,7,C2,False,,,False,C208,3,10,False,success,4.511520862579346
GAA_Algorithm_2,588.3235,1148.7828528547925,7,C2,False,,,False,C208,3,10,False,success,0.18003010749816895
GAA_Algorithm_3,588.3235,1206.3340182622821,7,C2,False,,,False,C208,3,10,False,success,0.9070100784301758
GAA_Algorithm_1,1650.79864,1428.0713231339091,-11,R1,False,,,False,R101,19,8,False,success,3.4704508781433105
GAA_Algorithm_2,1650.79864,1172.1800291715338,-11,R1,False,,,False,R101,19,8,False,success,0.16894841194152832
GAA_Algorithm_3,1650.79864,1918.9730412476035,1,R1,False,,,False,R101,19,20,False,success,0.45274972915649414
GAA_Algorithm_1,1486.85859,1481.7413040109193,-9,R1,False,,,False,R102,17,8,False,success,2.6490559577941895
GAA_Algorithm_2,1486.85859,1172.1800291715338,-9,R1,False,,,False,R102,17,8,False,success,0.1735219955444336
GAA_Algorithm_3,1486.85859,1896.3451530965842,2,R1,False,,,False,R102,17,19,False,success,0.5917112827301025
GAA_Algorithm_1,1292.67493,1401.9104281950233,-5,R1,False,,,False,R103,13,8,False,success,2.817425489425659
GAA_Algorithm_2,1292.67493,1172.1800291715338,-5,R1,False,,,False,R103,13,8,False,success,0.16919279098510742
GAA_Algorithm_3,1292.67493,1583.53454367954,2,R1,False,,,False,R103,13,15,False,success,0.6554059982299805
GAA_Algorithm_1,1007.31005,1262.523276835775,-1,R1,False,,,False,R104,9,8,False,success,3.5110795497894287
GAA_Algorithm_2,1007.31005,1172.1800291715338,-1,R1,False,,,False,R104,9,8,False,success,0.1729419231414795
GAA_Algorithm_3,1007.31005,1239.4339893445847,2,R1,False,,,False,R104,9,11,False,success,0.7494907379150391
GAA_Algorithm_1,1377.11046,1398.0246961159207,-6,R1,False,,,False,R105,14,8,False,success,2.927638053894043
GAA_Algorithm_2,1377.11046,1172.1800291715338,-6,R1,False,,,False,R105,14,8,False,success,0.16829228401184082
GAA_Algorithm_3,1377.11046,1606.2052147348402,2,R1,False,,,False,R105,14,16,False,success,0.5471744537353516
GAA_Algorithm_1,1252.03013,1430.2290438474902,-4,R1,False,,,False,R106,12,8,False,success,3.3566598892211914
GAA_Algorithm_2,1252.03013,1172.1800291715338,-4,R1,False,,,False,R106,12,8,False,success,0.16682219505310059
GAA_Algorithm_3,1252.03013,1658.1193202808224,4,R1,False,,,False,R106,12,16,False,success,0.6144247055053711
GAA_Algorithm_1,1104.65547,1317.5601481425956,-2,R1,False,,,False,R107,10,8,False,success,3.5283358097076416
GAA_Algorithm_2,1104.65547,1172.1800291715338,-2,R1,False,,,False,R107,10,8,False,success,0.16799187660217285
GAA_Algorithm_3,1104.65547,1472.1475144689014,4,R1,False,,,False,R107,10,14,False,success,0.6794767379760742
GAA_Algorithm_1,960.87528,1408.6035541567367,-1,R1,False,,,False,R108,9,8,False,success,3.238706350326538
GAA_Algorithm_2,960.87528,1172.1800291715338,-1,R1,False,,,False,R108,9,8,False,success,0.17368245124816895
GAA_Algorithm_3,960.87528,1286.6958070262056,2,R1,False,,,False,R108,9,11,False,success,0.7567245960235596
GAA_Algorithm_1,1194.73359,1282.9823440508333,-3,R1,False,,,False,R109,11,8,False,success,3.614009380340576
GAA_Algorithm_2,1194.73359,1172.1800291715338,-3,R1,False,,,False,R109,11,8,False,success,0.1708359718322754
GAA_Algorithm_3,1194.73359,1465.5156044052171,3,R1,False,,,False,R109,11,14,False,success,0.6282122135162354
GAA_Algorithm_1,1118.83808,1271.3301210536724,-2,R1,False,,,False,R110,10,8,False,success,3.716489315032959
GAA_Algorithm_2,1118.83808,1172.1800291715338,-2,R1,False,,,False,R110,10,8,False,success,0.16710352897644043
GAA_Algorithm_3,1118.83808,1367.8203693554192,2,R1,False,,,False,R110,10,12,False,success,0.6644895076751709
GAA_Algorithm_1,1096.72605,1392.7372141586459,-2,R1,False,,,False,R111,10,8,False,success,2.5511248111724854
GAA_Algorithm_2,1096.72605,1172.1800291715338,-2,R1,False,,,False,R111,10,8,False,success,0.171034574508667
GAA_Algorithm_3,1096.72605,1328.948291065708,3,R1,False,,,False,R111,10,13,False,success,0.6643917560577393
GAA_Algorithm_1,982.13919,1351.6204441270556,-1,R1,False,,,False,R112,9,8,False,success,3.104743242263794
GAA_Algorithm_2,982.13919,1172.1800291715338,-1,R1,False,,,False,R112,9,8,False,success,0.15660929679870605
GAA_Algorithm_3,982.13919,1228.2957939133044,2,R1,False,,,False,R112,9,11,False,success,0.6379625797271729
GAA_Algorithm_1,1252.37074,1295.869380467507,4,R2,False,,,False,R201,4,8,False,success,2.8653690814971924
GAA_Algorithm_2,1252.37074,1172.1800291715338,4,R2,False,,,False,R201,4,8,False,success,0.18309855461120605
GAA_Algorithm_3,1252.37074,1160.1387854138598,4,R2,False,,,False,R201,4,8,False,success,0.9561278820037842
GAA_Algorithm_1,1191.70252,1344.298140158541,5,R2,False,,,False,R202,3,8,False,success,2.524703025817871
GAA_Algorithm_2,1191.70252,1172.1800291715338,5,R2,False,,,False,R202,3,8,False,success,0.15658807754516602
GAA_Algorithm_3,1191.70252,1131.944963010297,5,R2,False,,,False,R202,3,8,False,success,0.9380085468292236
GAA_Algorithm_1,939.50286,1339.9927887937176,5,R2,False,,,False,R203,3,8,False,success,3.5531413555145264
GAA_Algorithm_2,939.50286,1172.1800291715338,5,R2,False,,,False,R203,3,8,False,success,0.1890714168548584
GAA_Algorithm_3,939.50286,1050.878396224219,5,R2,False,,,False,R203,3,8,False,success,1.0520679950714111
GAA_Algorithm_1,825.5188,1275.9094077227346,6,R2,False,,,False,R204,2,8,False,success,3.5548765659332275
GAA_Algorithm_2,825.5188,1172.1800291715338,6,R2,False,,,False,R204,2,8,False,success,0.16523122787475586
GAA_Algorithm_3,825.5188,1018.2067041012627,5,R2,False,,,False,R204,2,7,False,success,1.0485620498657227
GAA_Algorithm_1,994.42722,1313.2181876840573,5,R2,False,,,False,R205,3,8,False,success,2.2094125747680664
GAA_Algorithm_2,994.42722,1172.1800291715338,5,R2,False,,,False,R205,3,8,False,success,0.1607968807220459
GAA_Algorithm_3,994.42722,1067.094114519817,4,R2,False,,,False,R205,3,7,False,success,1.0111377239227295
GAA_Algorithm_1,906.14164,1483.1889345283125,5,R2,False,,,False,R206,3,8,False,success,2.938279151916504
GAA_Algorithm_2,906.14164,1172.1800291715338,5,R2,False,,,False,R206,3,8,False,success,0.1591053009033203
GAA_Algorithm_3,906.14164,1055.815025532367,5,R2,False,,,False,R206,3,8,False,success,1.0179364681243896
GAA_Algorithm_1,890.60784,1335.042697486502,6,R2,False,,,False,R207,2,8,False,success,2.5277328491210938
GAA_Algorithm_2,890.60784,1172.1800291715338,6,R2,False,,,False,R207,2,8,False,success,0.16099786758422852
GAA_Algorithm_3,890.60784,1021.5587445410616,5,R2,False,,,False,R207,2,7,False,success,1.0073649883270264
GAA_Algorithm_1,726.82234,1292.9383851140806,6,R2,False,,,False,R208,2,8,False,success,3.6910369396209717
GAA_Algorithm_2,726.82234,1172.1800291715338,6,R2,False,,,False,R208,2,8,False,success,0.1589796543121338
GAA_Algorithm_3,726.82234,1003.7083533666079,5,R2,False,,,False,R208,2,7,False,success,1.0021390914916992
GAA_Algorithm_1,909.16288,1424.6918177624443,5,R2,False,,,False,R209,3,8,False,success,2.3582165241241455
GAA_Algorithm_2,909.16288,1172.1800291715338,5,R2,False,,,False,R209,3,8,False,success,0.16108345985412598
GAA_Algorithm_3,909.16288,1064.808617040968,4,R2,False,,,False,R209,3,7,False,success,1.0120832920074463
GAA_Algorithm_1,939.37224,1212.658853163821,5,R2,False,,,False,R210,3,8,False,success,3.145327568054199
GAA_Algorithm_2,939.37224,1172.1800291715338,5,R2,False,,,False,R210,3,8,False,success,0.16323161125183105
GAA_Algorithm_3,939.37224,979.435523232594,4,R2,False,,,False,R210,3,7,False,success,1.0335240364074707
GAA_Algorithm_1,885.71093,1500.3058112340673,6,R2,False,,,False,R211,2,8,False,success,2.6881401538848877
GAA_Algorithm_2,885.71093,1172.1800291715338,6,R2,False,,,False,R211,2,8,False,success,0.15886163711547852
GAA_Algorithm_3,885.71093,979.435523232594,5,R2,False,,,False,R211,2,7,False,success,1.0366547107696533
GAA_Algorithm_1,1696.94871,1669.4401191442964,-5,RC1,False,,,False,RC101,14,9,False,success,2.915020704269409
GAA_Algorithm_2,1696.94871,1257.722710887136,-5,RC1,False,,,False,RC101,14,9,False,success,0.182814359664917
GAA_Algorithm_3,1696.94871,2181.377446212613,4,RC1,False,,,False,RC101,14,18,False,success,0.4199237823486328
GAA_Algorithm_1,1554.74684,1793.8060291938907,-3,RC1,False,,,False,RC102,12,9,False,success,2.671314239501953
GAA_Algorithm_2,1554.74684,1257.722710887136,-3,RC1,False,,,False,RC102,12,9,False,success,0.17917132377624512
GAA_Algorithm_3,1554.74684,2046.3838854559087,3,RC1,False,,,False,RC102,12,15,False,success,0.5325090885162354
GAA_Algorithm_1,1261.67143,1825.311292365767,-2,RC1,False,,,False,RC103,11,9,False,success,2.9527554512023926
GAA_Algorithm_2,1261.67143,1257.722710887136,-2,RC1,False,,,False,RC103,11,9,False,success,0.18032526969909668
GAA_Algorithm_3,1261.67143,1769.3817458761093,3,RC1,False,,,False,RC103,11,14,False,success,0.5656142234802246
GAA_Algorithm_1,1135.47902,1773.3609903628462,-1,RC1,False,,,False,RC104,10,9,False,success,2.643791913986206
GAA_Algorithm_2,1135.47902,1257.722710887136,-1,RC1,False,,,False,RC104,10,9,False,success,0.18181777000427246
GAA_Algorithm_3,1135.47902,1546.3592545179545,2,RC1,False,,,False,RC104,10,12,False,success,0.6049041748046875
GAA_Algorithm_1,1629.43589,1637.0159413417266,-4,RC1,False,,,False,RC105,13,9,False,success,3.907055377960205
GAA_Algorithm_2,1629.43589,1257.722710887136,-4,RC1,False,,,False,RC105,13,9,False,success,0.18458199501037598
GAA_Algorithm_3,1629.43589,2050.8299508320947,3,RC1,False,,,False,RC105,13,16,False,success,0.48327088356018066
GAA_Algorithm_1,1424.73327,1891.4166641513111,-2,RC1,False,,,False,RC106,11,9,False,success,2.9032950401306152
GAA_Algorithm_2,1424.73327,1257.722710887136,-2,RC1,False,,,False,RC106,11,9,False,success,0.18378210067749023
GAA_Algorithm_3,1424.73327,1848.5776687342127,3,RC1,False,,,False,RC106,11,14,False,success,0.4934201240539551
GAA_Algorithm_1,1230.47709,1732.1605853420656,-2,RC1,False,,,False,RC107,11,9,False,success,3.375927209854126
GAA_Algorithm_2,1230.47709,1257.722710887136,-2,RC1,False,,,False,RC107,11,9,False,success,0.1835184097290039
GAA_Algorithm_3,1230.47709,1659.1882662615408,2,RC1,False,,,False,RC107,11,13,False,success,0.5902955532073975
GAA_Algorithm_1,1139.82108,1893.6861412152348,-1,RC1,False,,,False,RC108,10,9,False,success,2.9482312202453613
GAA_Algorithm_2,1139.82108,1257.722710887136,-1,RC1,False,,,False,RC108,10,9,False,success,0.18228602409362793
GAA_Algorithm_3,1139.82108,1508.1579337906585,2,RC1,False,,,False,RC108,10,12,False,success,0.5997731685638428
GAA_Algorithm_1,1406.93961,1589.86222783239,5,RC2,False,,,False,RC201,4,9,False,success,4.373895883560181
GAA_Algorithm_2,1406.93961,1257.722710887136,5,RC2,False,,,False,RC201,4,9,False,success,0.18529796600341797
GAA_Algorithm_3,1406.93961,1313.8259011375305,5,RC2,False,,,False,RC201,4,9,False,success,0.7725050449371338
GAA_Algorithm_1,1365.64462,1653.7992471644188,6,RC2,False,,,False,RC202,3,9,False,success,2.8345704078674316
GAA_Algorithm_2,1365.64462,1257.722710887136,6,RC2,False,,,False,RC202,3,9,False,success,0.1820509433746338
GAA_Algorithm_3,1365.64462,1222.0937425025968,6,RC2,False,,,False,RC202,3,9,False,success,0.7794156074523926
GAA_Algorithm_1,1049.62383,1884.8644078962552,6,RC2,False,,,False,RC203,3,9,False,success,3.5981388092041016
GAA_Algorithm_2,1049.62383,1257.722710887136,6,RC2,False,,,False,RC203,3,9,False,success,0.18391776084899902
GAA_Algorithm_3,1049.62383,1237.7967010886364,6,RC2,False,,,False,RC203,3,9,False,success,0.793816328048706
GAA_Algorithm_1,798.46323,1758.7051738971113,6,RC2,False,,,False,RC204,3,9,False,success,3.9960672855377197
GAA_Algorithm_2,798.46323,1257.722710887136,6,RC2,False,,,False,RC204,3,9,False,success,0.1799471378326416
GAA_Algorithm_3,798.46323,1185.0244778686035,6,RC2,False,,,False,RC204,3,9,False,success,0.7636129856109619
GAA_Algorithm_1,1297.64736,1844.2210317281472,5,RC2,False,,,False,RC205,4,9,False,success,3.0613105297088623
GAA_Algorithm_2,1297.64736,1257.722710887136,5,RC2,False,,,False,RC205,4,9,False,success,0.18282222747802734
GAA_Algorithm_3,1297.64736,1150.6244457427424,5,RC2,False,,,False,RC205,4,9,False,success,0.8135626316070557
GAA_Algorithm_1,1146.31689,1829.385014888885,6,RC2,False,,,False,RC206,3,9,False,success,3.201786994934082
GAA_Algorithm_2,1146.31689,1257.722710887136,6,RC2,False,,,False,RC206,3,9,False,success,0.1806478500366211
GAA_Algorithm_3,1146.31689,1227.5404605229849,6,RC2,False,,,False,RC206,3,9,False,success,0.7859930992126465
GAA_Algorithm_1,1061.1442,1721.959400134688,6,RC2,False,,,False,RC207,3,9,False,success,3.459771156311035
GAA_Algorithm_2,1061.1442,1257.722710887136,6,RC2,False,,,False,RC207,3,9,False,success,0.17952823638916016
GAA_Algorithm_3,1061.1442,1168.4167591891955,6,RC2,False,,,False,RC207,3,9,False,success,0.8017308712005615
GAA_Algorithm_1,828.1411,1485.5762951137156,6,RC2,False,,,False,RC208,3,9,False,success,5.579308748245239
GAA_Algorithm_2,828.1411,1257.722710887136,6,RC2,False,,,False,RC208,3,9,False,success,0.17767119407653809
GAA_Algorithm_3,828.1411,1124.5242007824409,6,RC2,False,,,False,RC208,3,9,False,success,0.7919967174530029
